system:index,ADAUID,ADAUID_1,APMean,Area_km2,CCSNAME,CCSNAME_1,CCSUID,CCSUID_1,CCSUID_12,CCSUID_12_,CDNAME,CDNAME_1,CDTYPE,CDTYPE_1,CDUID,CDUID_1,CDUID_12,CDUID_12_1,CMANAME,CMANAME_1,CMAPUID,CMAPUID_1,CMATYPE,CMATYPE_1,CMAUID,CMAUID_1,CMAUID_12,CMAUID_12_,CSDNAME,CSDNAME_1,CSDTYPE,CSDTYPE_1,CSDUID,CSDUID_1,CSDUID_12,CSDUID_12_,CTNAME,CTNAME_1,CTUID,CTUID_1,CTUID_12,CTUID_12_1,DAPOP16,DAPOP16_1,DATDWEL16,DATDWEL16_,DAUID,DAUID_1,DAUID_12,DAUID_12_1,DAURDWEL16,DAURDWEL_1,ERNAME,ERNAME_1,ERUID,ERUID_1,ERUID_12,ERUID_12_1,FID_Munici,FID_gda_00,FULL_NAME,F_geo,F_geo_1,MUN_NAME,OBJECTID,OBJECTID_2,OBJECTID_3,PRNAME,PRNAME_1,PRUID,PRUID_1,PRUID_12,PRUID_12_1,REG_NAME,SACCODE,SACCODE_1,SACTYPE,SACTYPE_1,SHAPE_Ar_1,SHAPE_Ar_2,SHAPE_Le_2,SHAPE_Le_3,SHAPE_Leng,Shape_Area,Shape_Le_1,geometry,mean,mean_1,system_i_1,system_ind,.geo
00000000000000000276,35210097,35210097,22.30045574,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.04,521.04,5350521.04,5350521.04,5350521.04,5350521.04,385.0,385.0,142.0,142.0,35210785,35210785,35210785,35210785,140.0,140.0,Toronto,Toronto,3530,3530,3530,3530,2,27047,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8579,8579,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-174148.695761,-174148.695761,1982.37293588,1982.37293588,139183.481405,1.00683419967E-5,0.0154697983303,,0.18813904549724092,0.519980370998,00000000000000000599,00000000000000000599,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,35210097,35210097,20.92964708,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.04,521.04,5350521.04,5350521.04,5350521.04,5350521.04,421.0,421.0,153.0,153.0,35210806,35210806,35210806,35210806,152.0,152.0,Toronto,Toronto,3530,3530,3530,3530,2,27068,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8590,8590,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-251993.310489,-251993.310489,2034.23462243,2034.23462243,139183.481405,1.44376458515E-5,0.0159543158345,,0.2013450607026662,0.518647997715,000000000000000005a4,000000000000000005a4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,35210097,35210097,20.65971088,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.04,521.04,5350521.04,5350521.04,5350521.04,5350521.04,614.0,614.0,195.0,195.0,35210807,35210807,35210807,35210807,195.0,195.0,Toronto,Toronto,3530,3530,3530,3530,2,27069,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8591,8591,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-443374.700047,-443374.700047,4121.06389802,4121.06389802,139183.481405,2.60456891334E-5,0.0310187624702,,0.23876686080319842,0.534518283488,000000000000000005a5,000000000000000005a5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,35210097,35210097,20.24719277,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.04,521.04,5350521.04,5350521.04,5350521.04,5350521.04,299.0,299.0,106.0,106.0,35210808,35210808,35210808,35210808,106.0,106.0,Toronto,Toronto,3530,3530,3530,3530,2,27070,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8592,8592,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-175139.173638,-175139.173638,1656.79071863,1656.79071863,139183.481405,1.01271466059E-5,0.0129261608256,,0.19845271977377466,0.522404827091,000000000000000005a6,000000000000000005a6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ae,35210097,35210097,20.29042814,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.04,521.04,5350521.04,5350521.04,5350521.04,5350521.04,695.0,695.0,238.0,238.0,35210855,35210855,35210855,35210855,238.0,238.0,Toronto,Toronto,3530,3530,3530,3530,2,27103,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8792,8792,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-142071.565651,-142071.565651,2190.90607353,2190.90607353,139183.481405,8.96784781898E-6,0.0169729671565,,0.2213611534182852,0.5325133159,00000000000000000636,00000000000000000636,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,35210097,35210097,20.28086986,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,521.02,521.02,5350521.02,5350521.02,5350521.02,5350521.02,345.0,345.0,125.0,125.0,35211337,35211337,35211337,35211337,119.0,119.0,Toronto,Toronto,3530,3530,3530,3530,2,27406,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8749,8749,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-155495.513747,-155495.513747,1660.03023556,1660.03023556,139183.481405,9.0766319566E-6,0.012709543796,,0.18949826754817767,0.479163968407,00000000000000000611,00000000000000000611,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,35210098,35210098,26.87209043,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,1336.0,1336.0,372.0,372.0,35210262,35210262,35210262,35210262,368.0,368.0,Toronto,Toronto,3530,3530,3530,3530,2,26636,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7246,7246,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-1114042.98958,-1114042.98958,5501.76316795,5501.76316795,139183.481405,6.50217308131E-5,0.042274864333,,0.07972792782009677,0.337081041829,000000000000000003e7,000000000000000003e7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,35210098,35210098,25.53212424,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,666.0,666.0,193.0,193.0,35210263,35210263,35210263,35210263,185.0,185.0,Toronto,Toronto,3530,3530,3530,3530,2,26637,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7247,7247,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-152080.562982,-152080.562982,1987.73137544,1987.73137544,139183.481405,8.90371623076E-6,0.0153960369501,,0.0999518424090198,0.432200673976,000000000000000003e8,000000000000000003e8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,35210098,35210098,24.18177364,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,1438.0,1438.0,437.0,437.0,35210264,35210264,35210264,35210264,427.0,427.0,Toronto,Toronto,3530,3530,3530,3530,2,26638,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7602,7602,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-423990.166422,-423990.166422,2797.58625449,2797.58625449,139183.481405,2.62219308866E-5,0.0222642784363,,0.12176957058533568,0.430730654522,0000000000000000051c,0000000000000000051c,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,35210098,35210098,25.77016702,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,382.0,382.0,120.0,120.0,35210265,35210265,35210265,35210265,116.0,116.0,Toronto,Toronto,3530,3530,3530,3530,2,26639,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7603,7603,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-149108.629467,-149108.629467,1705.3250272,1705.3250272,139183.481405,9.08741833163E-6,0.0137287259198,,0.16014425421151698,0.503079003395,0000000000000000051d,0000000000000000051d,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,35210098,35210098,23.54452894,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,612.0,612.0,170.0,170.0,35210266,35210266,35210266,35210266,170.0,170.0,Toronto,Toronto,3530,3530,3530,3530,2,26640,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7604,7604,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-203301.68733,-203301.68733,2306.21598535,2306.21598535,139183.481405,1.15897170196E-5,0.0179392946359,,0.1669998771647381,0.459745236948,0000000000000000051e,0000000000000000051e,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,35210098,35210098,22.01262027,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,621.0,621.0,174.0,174.0,35210267,35210267,35210267,35210267,168.0,168.0,Toronto,Toronto,3530,3530,3530,3530,2,26641,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7605,7605,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-400924.011979,-400924.011979,3808.74100241,3808.74100241,139183.481405,2.22087170004E-5,0.0295308108399,,0.19903646620194626,0.481239905964,0000000000000000051f,0000000000000000051f,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,35210098,35210098,20.89156218,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.18,528.18,5350528.18,5350528.18,5350528.18,5350528.18,373.0,373.0,98.0,98.0,35210268,35210268,35210268,35210268,95.0,95.0,Toronto,Toronto,3530,3530,3530,3530,2,26642,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7635,7635,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-109199.292057,-109199.292057,1768.22058689,1768.22058689,139183.481405,6.43543908212E-6,0.0140267244595,,0.1180806096383728,0.389123393939,00000000000000000520,00000000000000000520,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,35210099,35210099,23.24389111,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,858.0,858.0,354.0,354.0,35210293,35210293,35210293,35210293,339.0,339.0,Toronto,Toronto,3530,3530,3530,3530,2,26657,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7341,7341,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-800649.30207,-800649.30207,4513.36295002,4513.36295002,139183.481405,4.70155079666E-5,0.0347985956154,,0.19741706261101813,0.460301988237,00000000000000000446,00000000000000000446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f1,35210099,35210099,21.50155157,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,355.0,355.0,117.0,117.0,35210294,35210294,35210294,35210294,113.0,113.0,Toronto,Toronto,3530,3530,3530,3530,2,26658,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7342,7342,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-116181.726992,-116181.726992,1597.6539273,1597.6539273,139183.481405,6.70530905686E-6,0.0120848113343,,0.20159121526137538,0.470027057564,00000000000000000447,00000000000000000447,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f2,35210099,35210099,20.05215879,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,576.0,576.0,199.0,199.0,35210295,35210295,35210295,35210295,196.0,196.0,Toronto,Toronto,3530,3530,3530,3530,2,26659,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7343,7343,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-403019.76311,-403019.76311,3062.91570723,3062.91570723,139183.481405,2.31705041865E-5,0.0240907522547,,0.200197222947429,0.482743489783,00000000000000000448,00000000000000000448,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af,35210099,35210099,19.81410438,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,3872.0,3872.0,2016.0,2016.0,35210862,35210862,35210862,35210862,1790.0,1790.0,Toronto,Toronto,3530,3530,3530,3530,2,27104,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7449,7449,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-306964.717169,-306964.717169,2205.047163,2205.047163,139183.481405,1.84383943108E-5,0.0179358844911,,0.1664983738241595,0.452232732841,00000000000000000499,00000000000000000499,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ca,35210099,35210099,19.46633784,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,808.0,808.0,264.0,264.0,35210922,35210922,35210922,35210922,257.0,257.0,Toronto,Toronto,3530,3530,3530,3530,2,27131,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7315,7315,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-183152.856589,-183152.856589,1671.65881817,1671.65881817,139183.481405,1.0742699358E-5,0.0132271643152,,0.11904738477071121,0.497486199581,0000000000000000042c,0000000000000000042c,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cb,35210099,35210099,20.05004601,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,710.0,710.0,211.0,211.0,35210923,35210923,35210923,35210923,207.0,207.0,Toronto,Toronto,3530,3530,3530,3530,2,27132,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,8736,8736,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-298658.442571,-298658.442571,3007.14464693,3007.14464693,139183.481405,1.7367702411E-5,0.0232025743308,,0.17048222248798395,0.489187916516,00000000000000000607,00000000000000000607,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000416,35210099,35210099,19.83583181,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,527.03,527.03,5350527.03,5350527.03,5350527.03,5350527.03,1498.0,1498.0,595.0,595.0,35211417,35211417,35211417,35211417,580.0,580.0,Toronto,Toronto,3530,3530,3530,3530,2,27450,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7559,7559,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-363847.272463,-363847.272463,2985.08890771,2985.08890771,139183.481405,2.19455445165E-5,0.024085242889,,0.18170109299628315,0.418334114329,000000000000000004fb,000000000000000004fb,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,35210100,35210100,19.52137428,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,472.0,472.0,142.0,142.0,35210244,35210244,35210244,35210244,142.0,142.0,Toronto,Toronto,3530,3530,3530,3530,2,26622,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7354,7354,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-664777.734221,-664777.734221,5440.55954636,5440.55954636,139183.481405,3.86253769661E-5,0.0424349887207,,0.1787170199580713,0.599131037296,00000000000000000453,00000000000000000453,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,35210100,35210100,19.54235758,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,344.0,344.0,109.0,109.0,35210245,35210245,35210245,35210245,108.0,108.0,Toronto,Toronto,3530,3530,3530,3530,2,26623,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7355,7355,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-135648.084144,-135648.084144,1543.63466093,1543.63466093,139183.481405,7.83455860205E-6,0.0126616227203,,0.11997767836483425,0.554940939985,00000000000000000454,00000000000000000454,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,35210100,35210100,19.27799726,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,430.0,430.0,123.0,123.0,35210246,35210246,35210246,35210246,122.0,122.0,Toronto,Toronto,3530,3530,3530,3530,2,26624,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7356,7356,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-142415.025195,-142415.025195,1683.93872688,1683.93872688,139183.481405,8.37444996193E-6,0.0130015860633,,0.09501168024743156,0.438131330686,00000000000000000455,00000000000000000455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,35210100,35210100,19.46989371,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,576.0,576.0,161.0,161.0,35210247,35210247,35210247,35210247,157.0,157.0,Toronto,Toronto,3530,3530,3530,3530,2,26625,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7357,7357,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-297510.641016,-297510.641016,3583.43726051,3583.43726051,139183.481405,1.96732992878E-5,0.0291976371276,,0.10636060914854505,0.437022350907,00000000000000000456,00000000000000000456,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,35210100,35210100,19.59925287,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,397.0,397.0,108.0,108.0,35210248,35210248,35210248,35210248,106.0,106.0,Toronto,Toronto,3530,3530,3530,3530,2,26626,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7358,7358,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-167287.53808,-167287.53808,2164.3673261,2164.3673261,139183.481405,1.10471226271E-5,0.0170604651181,,0.16927548814406826,0.607740582849,00000000000000000457,00000000000000000457,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,35210100,35210100,19.33015405,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,983.0,983.0,282.0,282.0,35210249,35210249,35210249,35210249,282.0,282.0,Toronto,Toronto,3530,3530,3530,3530,2,26627,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7359,7359,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-408289.105453,-408289.105453,2615.27553414,2615.27553414,139183.481405,2.22244261096E-5,0.0195197359924,,0.13829235821696856,0.478164649084,00000000000000000458,00000000000000000458,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,35210100,35210100,20.16275542,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,492.0,492.0,128.0,128.0,35210255,35210255,35210255,35210255,123.0,123.0,Toronto,Toronto,3530,3530,3530,3530,2,26633,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7243,7243,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-158709.816876,-158709.816876,2253.49690103,2253.49690103,139183.481405,9.4415905995E-6,0.0168424881832,,0.11931037846613238,0.497321674816,000000000000000003e4,000000000000000003e4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,35210100,35210100,20.86690665,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.33,528.33,5350528.33,5350528.33,5350528.33,5350528.33,1059.0,1059.0,293.0,293.0,35210256,35210256,35210256,35210256,287.0,287.0,Toronto,Toronto,3530,3530,3530,3530,2,26634,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7244,7244,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-2453928.04362,-2453928.04362,10281.2099071,10281.2099071,139183.481405,1.40160529414E-4,0.0815424726169,,0.2375504582262276,0.652046972011,000000000000000003e5,000000000000000003e5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,35210101,35210101,23.58021339,292.386251793,Brampton,Brampton,3521005,3521005,3521010,3521010,Peel,Peel,RM,RM,3521,3521,3521,3521,Toronto,Toronto,35535,35535,B,B,535,535,535,535,Mississauga,Mississauga,CY,CY,3521005,3521005,3521005,3521005,528.26,528.26,5350528.26,5350528.26,5350528.26,5350528.26,911.0,911.0,337.0,337.0,35211033,35211033,35211033,35211033,335.0,335.0,Toronto,Toronto,3530,3530,3530,3530,2,27208,City of Mississauga,"{""type"":""MultiPoint"",""coordinates"":[]}","{""type"":""MultiPoint"",""coordinates"":[]}",Mississauga,3,7524,7524,Ontario,Ontario,35,35,35,35,Peel,535,535,1,1,-142234.014949,-142234.014949,2251.03672773,2251.03672773,139183.481405,7.93211626278E-6,0.0180228984782,,0.0890085965496597,0.34402380834,000000000000000004e4,000000000000000004e4,"{""type"":""MultiPoint"",""coordinates"":[]}"
